customer_key,customer_number,customer_name,age_group,cust_segmentation,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,time_spam,avg_order_value,avg_monthly_value,active_customer
17150,AW00028149,William Miller,40-49,New,2011-03-16,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17151,AW00028150,Connor Chen,50-59,New,2011-03-15,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17153,AW00028152,Ian Rivera,50-59,VIP,2013-12-20,136,2,6025.0,4.0,4,32,3012.5,188.28,False
17154,AW00028153,Mackenzie Torres,50-59,New,2013-11-03,138,1,570.0,3.0,3,0,570.0,570.0,False
17155,AW00028154,Katherine Patterson,50-59,VIP,2013-12-07,136,2,5971.0,3.0,3,32,2985.5,186.59,False
17156,AW00028155,Taylor Watson,50-59,VIP,2013-12-04,136,2,5962.0,2.0,2,32,2981.0,186.31,False
17157,AW00028156,Gabrielle Hall,50-59,VIP,2013-12-07,136,2,5997.0,3.0,3,33,2998.5,181.73,False
17159,AW00028158,Clarence Luo,50-59,VIP,2013-12-24,136,2,5997.0,3.0,3,33,2998.5,181.73,False
17160,AW00028159,Tamara Yang,50-59,VIP,2013-12-24,136,2,5978.0,5.0,5,33,2989.0,181.15,False
17161,AW00028160,Melanie Reed,50-59,New,2013-11-26,137,1,575.0,2.0,2,0,575.0,575.0,False
17162,AW00028161,Jessica Perry,40-49,New,2011-08-11,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17163,AW00028162,Bruce Ward,50-59,New,2011-03-17,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17164,AW00028163,Rachel Washington,50-59,New,2011-03-23,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17165,AW00028164,Gabrielle Coleman,50-59,New,2011-03-14,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17166,AW00028165,Alexa Rivera,50-59,New,2011-08-12,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17167,AW00028166,Cassidy Coleman,50-59,New,2011-03-20,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17168,AW00028167,Samuel Hughes,50-59,New,2011-03-25,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17169,AW00028168,Jacqueline Ward,50-59,New,2011-03-04,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17170,AW00028169,Lucas Blue,50-59,New,2011-08-14,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17171,AW00028170,Isabella Johnson,50-59,New,2011-03-18,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17172,AW00028171,Aidan Henderson,50-59,New,2011-03-27,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17173,AW00028172,Charles Moore,50-59,New,2011-03-03,170,1,3578.0,1.0,1,0,3578.0,3578.0,False
17174,AW00028173,Timothy Young,50-59,New,2011-08-26,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17177,AW00028176,Natalie Roberts,50-59,New,2011-08-13,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17178,AW00028177,Cameron Henderson,50-59,New,2011-08-22,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17179,AW00028178,Katherine James,40-49,New,2011-08-06,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17180,AW00028179,Billy Alvarez,50-59,New,2011-03-07,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17181,AW00028180,Jerry Chander,50-59,New,2011-03-19,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17182,AW00028181,Katherine Rodriguez,40-49,New,2011-03-04,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17183,AW00028182,Fernando Turner,50-59,New,2011-03-05,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17184,AW00028183,Nicole Howard,50-59,New,2011-03-07,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17185,AW00028184,Madison Russell,40-49,New,2011-03-22,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17186,AW00028185,Eric Alexander,40-49,New,2011-03-06,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17187,AW00028186,Jenny Wagner,50-59,New,2011-03-05,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17190,AW00028189,James Griffin,50-59,New,2013-12-21,136,1,567.0,4.0,4,0,567.0,567.0,False
17191,AW00028190,Kimberly Cook,50-59,VIP,2013-12-04,136,2,5997.0,3.0,3,32,2998.5,187.41,False
17192,AW00028191,Mya Long,60 & Above,VIP,2013-12-02,137,2,5997.0,3.0,3,32,2998.5,187.41,False
17194,AW00028193,Taylor Davis,60 & Above,VIP,2013-12-21,136,2,6016.0,3.0,3,33,3008.0,182.3,False
17195,AW00028194,Lydia Garcia,60 & Above,VIP,2013-12-20,136,2,6115.0,6.0,6,32,3057.5,191.09,False
17196,AW00028195,Kellie Martin,60 & Above,New,2013-12-05,136,1,575.0,2.0,2,0,575.0,575.0,False
17197,AW00028196,Timothy Cox,60 & Above,VIP,2013-12-18,136,2,5985.0,5.0,5,31,2992.5,193.06,False
17198,AW00028197,Kayla Rodriguez,50-59,New,2011-08-11,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17199,AW00028198,Jared Moyer,60 & Above,New,2011-08-12,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17200,AW00028199,Alyssa Jones,60 & Above,New,2011-04-02,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17201,AW00028200,Morgan Henderson,60 & Above,New,2011-04-06,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17202,AW00028201,Tyler Martinez,50-59,New,2013-01-19,147,1,2419.0,2.0,2,0,2419.0,2419.0,False
17203,AW00028202,Maria King,50-59,New,2012-12-30,148,1,2419.0,2.0,2,0,2419.0,2419.0,False
17204,AW00028203,Victor Gomez,50-59,New,2013-01-05,147,1,2384.0,1.0,1,0,2384.0,2384.0,False
17205,AW00028204,Peter Xu,40-49,New,2012-12-31,148,1,2419.0,2.0,2,0,2419.0,2419.0,False
17206,AW00028205,Carolyn Mehta,50-59,New,2013-04-26,144,1,604.0,2.0,2,0,604.0,604.0,False
17207,AW00028206,Angelica Long,40-49,New,2013-01-24,147,1,2398.0,3.0,3,0,2398.0,2398.0,False
17208,AW00028207,Larry Moreno,40-49,New,2013-01-05,147,1,2462.0,4.0,4,0,2462.0,2462.0,False
17209,AW00028208,Karen Sun,40-49,New,2013-02-23,146,1,2398.0,3.0,3,0,2398.0,2398.0,False
17210,AW00028209,Krista Carlson,50-59,New,2013-04-17,144,1,575.0,2.0,2,0,575.0,575.0,False
17211,AW00028210,Meghan Alan,50-59,New,2013-04-15,144,1,564.0,2.0,2,0,564.0,564.0,False
17212,AW00028211,Randall Suarez,50-59,New,2013-04-11,144,1,540.0,1.0,1,0,540.0,540.0,False
17213,AW00028212,Melody Hernandez,40-49,New,2013-04-19,144,1,619.0,4.0,4,0,619.0,619.0,False
17216,AW00028215,Priscilla Shen,50-59,New,2013-04-04,144,1,589.0,4.0,4,0,589.0,589.0,False
17218,AW00028217,Kristy Carlson,40-49,New,2013-02-25,146,1,2408.0,5.0,5,0,2408.0,2408.0,False
17222,AW00028221,Isabella Rodriguez,60 & Above,New,2011-04-15,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17223,AW00028222,Eduardo Lewis,60 & Above,New,2011-03-31,169,1,3578.0,1.0,1,0,3578.0,3578.0,False
17224,AW00028223,Jessica Davis,50-59,New,2011-04-16,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17225,AW00028224,Spencer Henderson,60 & Above,VIP,2013-12-14,136,2,6016.0,3.0,3,31,3008.0,194.06,False
17233,AW00028232,Gavin Russell,40-49,New,2013-07-04,141,1,143.0,3.0,3,0,143.0,143.0,False
17235,AW00028234,Jack Nelson,50-59,VIP,2013-12-21,136,2,5976.0,4.0,4,32,2988.0,186.75,False
17241,AW00028240,Eduardo Clark,50-59,VIP,2013-12-22,136,2,5998.0,5.0,5,32,2999.0,187.44,False
17242,AW00028241,Charles King,50-59,New,2013-03-06,145,1,130.0,4.0,4,0,130.0,130.0,False
17244,AW00028243,Marcus Cook,40-49,VIP,2013-12-22,136,2,6061.0,4.0,4,32,3030.5,189.41,False
17245,AW00028244,Samantha Davis,40-49,VIP,2013-12-13,136,2,6026.0,5.0,5,32,3013.0,188.31,False
17247,AW00028246,Alexa Gray,50-59,VIP,2013-12-23,136,2,5976.0,4.0,4,32,2988.0,186.75,False
17248,AW00028247,Jonathan Adams,60 & Above,VIP,2013-12-15,136,2,5962.0,2.0,2,31,2981.0,192.32,False
17251,AW00028250,Tyrone Dominguez,50-59,VIP,2013-12-03,137,2,6016.0,3.0,3,31,3008.0,194.06,False
17255,AW00028254,Jacqueline Brooks,50-59,New,2013-06-21,142,1,166.0,3.0,3,0,166.0,166.0,False
17256,AW00028255,Robert Clark,50-59,VIP,2013-12-14,136,2,6051.0,5.0,5,31,3025.5,195.19,False
17258,AW00028257,Zachary Martin,50-59,VIP,2013-12-05,136,2,5976.0,4.0,4,32,2988.0,186.75,False
17260,AW00028259,Samuel Mitchell,50-59,VIP,2013-12-22,136,2,6118.0,6.0,6,32,3059.0,191.19,False
17265,AW00028264,Nicole Diaz,50-59,VIP,2013-12-11,136,2,5997.0,3.0,3,31,2998.5,193.45,False
17269,AW00028268,Jordan Campbell,50-59,VIP,2013-12-14,136,2,5997.0,3.0,3,32,2998.5,187.41,False
17271,AW00028270,Samuel Long,50-59,New,2011-04-20,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17272,AW00028271,Sean Gonzalez,60 & Above,New,2011-04-07,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17273,AW00028272,Hunter Jai,60 & Above,New,2013-11-12,137,1,112.0,4.0,4,0,112.0,112.0,False
17274,AW00028273,Madeline Mitchell,60 & Above,VIP,2013-12-22,136,2,5962.0,2.0,2,32,2981.0,186.31,False
17285,AW00028284,Bailey Kelly,50-59,New,2013-12-19,136,1,563.0,3.0,3,0,563.0,563.0,False
17286,AW00028285,Savannah King,50-59,VIP,2013-12-18,136,2,5997.0,3.0,3,32,2998.5,187.41,False
17288,AW00028287,Lauren Bennett,50-59,New,2013-04-23,144,1,104.0,3.0,3,0,104.0,104.0,False
17289,AW00028288,Marco Srini,50-59,VIP,2013-12-27,136,2,6039.0,6.0,6,32,3019.5,188.72,False
17294,AW00028293,Shelby Cox,60 & Above,New,2011-04-26,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17295,AW00028294,Alexis Jenkins,60 & Above,New,2011-04-26,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17296,AW00028295,Wyatt Collins,60 & Above,New,2011-04-26,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17297,AW00028296,Thomas Butler,60 & Above,VIP,2013-12-12,136,2,5997.0,3.0,3,32,2998.5,187.41,False
17298,AW00028297,Gabrielle Edwards,60 & Above,VIP,2013-12-06,136,2,5971.0,3.0,3,31,2985.5,192.61,False
17299,AW00028298,Maria Edwards,60 & Above,Regular,2013-01-06,147,2,4828.0,3.0,3,20,2414.0,241.4,False
17300,AW00028299,Jonathan Shan,50-59,New,2011-04-15,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17302,AW00028301,Jasmine Long,60 & Above,New,2013-02-07,146,1,161.0,2.0,2,0,161.0,161.0,False
17308,AW00028307,Morgan Gray,50-59,New,2013-05-05,143,1,561.0,2.0,2,0,561.0,561.0,False
17309,AW00028308,Hector Serrano,50-59,New,2013-05-03,144,1,589.0,4.0,4,0,589.0,589.0,False
17310,AW00028309,Julie Lal,40-49,New,2013-02-20,146,1,2419.0,2.0,2,0,2419.0,2419.0,False
17312,AW00028311,Terry Raje,50-59,New,2013-01-28,147,1,2393.0,2.0,2,0,2393.0,2393.0,False
17313,AW00028312,Joy Jimenez,50-59,New,2013-05-13,143,1,575.0,2.0,2,0,575.0,575.0,False
17314,AW00028313,Brett Perez,50-59,New,2013-05-20,143,1,648.0,6.0,6,0,648.0,648.0,False
17315,AW00028314,Dwayne Romero,50-59,New,2013-05-11,143,1,554.0,3.0,3,0,554.0,554.0,False
17316,AW00028315,Stacy Alonso,50-59,New,2013-06-09,142,1,557.0,3.0,3,0,557.0,557.0,False
17317,AW00028316,Jaime Martin,50-59,New,2013-06-01,143,1,540.0,1.0,1,0,540.0,540.0,False
17318,AW00028317,Ivan Weber,50-59,New,2013-06-05,142,1,540.0,1.0,1,0,540.0,540.0,False
17319,AW00028318,Grace Lee,40-49,New,2013-06-26,142,1,575.0,2.0,2,0,575.0,575.0,False
17320,AW00028319,Ashlee She,40-49,New,2013-06-21,142,1,557.0,3.0,3,0,557.0,557.0,False
17321,AW00028320,Janet Navarro,50-59,New,2013-06-13,142,1,540.0,1.0,1,0,540.0,540.0,False
17322,AW00028321,Arturo Wu,50-59,New,2013-06-26,142,1,599.0,3.0,3,0,599.0,599.0,False
17324,AW00028323,Nathan Moore,50-59,New,2013-02-14,146,1,2384.0,1.0,1,0,2384.0,2384.0,False
17325,AW00028324,Jésus Martin,50-59,New,2013-06-23,142,1,549.0,2.0,2,0,549.0,549.0,False
17326,AW00028325,Drew Lal,50-59,New,2013-05-30,143,1,575.0,2.0,2,0,575.0,575.0,False
17327,AW00028326,Carla Lopez,50-59,New,2013-02-13,146,1,2442.0,4.0,4,0,2442.0,2442.0,False
17328,AW00028327,Tabitha Serrano,50-59,New,2013-02-15,146,1,2407.0,4.0,4,0,2407.0,2407.0,False
17337,AW00028336,Edward Martin,30-39,New,2013-08-20,140,1,130.0,3.0,3,0,130.0,130.0,False
17340,AW00028339,Sean Edwards,40-49,New,2011-04-12,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17341,AW00028340,Lucas Butler,40-49,New,2011-04-17,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17342,AW00028341,Jeremy Wilson,40-49,New,2013-08-27,140,1,129.0,3.0,3,0,129.0,129.0,False
17352,AW00028351,Donald Rodriguez,60 & Above,New,2013-07-19,141,1,575.0,2.0,2,0,575.0,575.0,False
17353,AW00028352,Meghan Sanz,60 & Above,New,2013-07-08,141,1,563.0,4.0,4,0,563.0,563.0,False
17354,AW00028353,Summer Kapoor,60 & Above,New,2013-07-28,141,1,549.0,2.0,2,0,549.0,549.0,False
17355,AW00028354,Ian Wilson,50-59,New,2011-08-26,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17356,AW00028355,Carlos James,50-59,New,2011-04-17,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17358,AW00028357,Danielle Howard,50-59,New,2013-12-18,136,1,134.0,2.0,2,0,134.0,134.0,False
17363,AW00028362,Kaylee Sanchez,40-49,New,2011-04-19,168,1,3578.0,1.0,1,0,3578.0,3578.0,False
17364,AW00028363,Savannah Travers,40-49,New,2011-08-06,164,1,3578.0,1.0,1,0,3578.0,3578.0,False
17365,AW00028364,Alison Nara,50-59,New,2013-08-10,140,1,1170.0,2.0,2,0,1170.0,1170.0,False
17366,AW00028365,Stacey Zhao,50-59,New,2013-04-26,144,1,2433.0,4.0,4,0,2433.0,2433.0,False
17367,AW00028366,Dalton Rivera,50-59,New,2013-10-12,138,1,578.0,4.0,4,0,578.0,578.0,False
17368,AW00028367,Jerome Johnsen,50-59,New,2013-10-10,138,1,600.0,4.0,4,0,600.0,600.0,False
17369,AW00028368,Fernando Butler,40-49,New,2013-12-28,136,1,791.0,4.0,4,0,791.0,791.0,False
17370,AW00028369,Carolyn Moreno,50-59,New,2013-05-11,143,1,777.0,2.0,2,0,777.0,777.0,False
17371,AW00028370,Eddie Gutierrez,50-59,New,2013-10-07,138,1,639.0,5.0,5,0,639.0,639.0,False
17372,AW00028371,Mandy Liang,50-59,New,2013-10-11,138,1,540.0,1.0,1,0,540.0,540.0,False
17373,AW00028372,Vincent Hu,40-49,New,2013-10-27,138,1,608.0,4.0,4,0,608.0,608.0,False
17376,AW00028375,Kathleen Diaz,40-49,New,2013-11-03,138,1,567.0,4.0,4,0,567.0,567.0,False
17377,AW00028376,Eugene Chen,40-49,New,2013-07-26,141,1,1134.0,3.0,3,0,1134.0,1134.0,False
17378,AW00028377,Walter Ortega,50-59,New,2013-05-07,143,1,2433.0,4.0,4,0,2433.0,2433.0,False
17383,AW00028382,Roberto Ortega,40-49,New,2013-06-16,142,1,786.0,3.0,3,0,786.0,786.0,False
17384,AW00028383,Lacey Zhou,50-59,New,2013-06-08,142,1,742.0,1.0,1,0,742.0,742.0,False
17387,AW00028386,Sergio Subram,40-49,New,2013-11-03,138,1,600.0,4.0,4,0,600.0,600.0,False
17388,AW00028387,Roberto Alvarez,50-59,New,2013-11-18,137,1,584.0,3.0,3,0,584.0,584.0,False
17389,AW00028388,Sheila Rowe,40-49,New,2013-06-18,142,1,751.0,2.0,2,0,751.0,751.0,False
17390,AW00028389,Rachael Martinez,50-59,New,2010-12-29,172,1,3400.0,1.0,1,0,3400.0,3400.0,False
17391,AW00028390,Frederick Suri,50-59,New,2011-01-24,171,1,3375.0,1.0,1,0,3375.0,3375.0,False
17394,AW00028393,Ramon Zheng,50-59,Regular,2013-08-01,141,2,4539.0,4.0,4,30,2269.5,151.3,False
17395,AW00028394,Alisha Zhang,50-59,Regular,2013-08-20,140,2,4555.0,3.0,3,29,2277.5,157.07,False
17396,AW00028395,Shannon Dominguez,50-59,Regular,2013-09-10,139,2,4554.0,4.0,4,30,2277.0,151.8,False
17397,AW00028396,Rebekah Munoz,40-49,New,2013-08-19,140,1,1155.0,2.0,2,0,1155.0,1155.0,False
17398,AW00028397,Cynthia Rana,50-59,New,2013-05-08,143,1,2419.0,2.0,2,0,2419.0,2419.0,False
17400,AW00028399,Dale Deng,50-59,New,2013-10-29,138,1,554.0,3.0,3,0,554.0,554.0,False
17401,AW00028400,Cedric Anand,50-59,New,2013-06-08,142,1,777.0,2.0,2,0,777.0,777.0,False
17402,AW00028401,Maria Alexander,50-59,New,2011-03-21,169,1,3375.0,1.0,1,0,3375.0,3375.0,False
17404,AW00028403,Jaclyn Sharma,40-49,New,2013-05-27,143,1,2419.0,2.0,2,0,2419.0,2419.0,False
17406,AW00028405,Erick Malhotra,50-59,New,2013-08-07,140,1,1155.0,2.0,2,0,1155.0,1155.0,False
17407,AW00028406,Gerald Srini,40-49,New,2014-01-24,135,1,101.0,3.0,3,0,101.0,101.0,False
17408,AW00028407,Emma Miller,50-59,New,2011-05-14,167,1,3375.0,1.0,1,0,3375.0,3375.0,False
17412,AW00028411,Jay Rodriguez,40-49,New,2013-02-25,146,1,134.0,5.0,5,0,134.0,134.0,False
17415,AW00028414,Bradley Luo,40-49,New,2011-05-21,167,1,3400.0,1.0,1,0,3400.0,3400.0,False
17416,AW00028415,Melissa Rogers,50-59,New,2013-05-17,143,1,2428.0,3.0,3,0,2428.0,2428.0,False
17417,AW00028416,Roger Black,50-59,New,2013-05-30,143,1,2442.0,5.0,5,0,2442.0,2442.0,False
17418,AW00028417,Ashlee Lal,50-59,New,2013-06-04,142,1,2426.0,4.0,4,0,2426.0,2426.0,False
17419,AW00028418,Kelli Zhu,50-59,Regular,2013-09-22,139,2,4539.0,4.0,4,27,2269.5,168.11,False
17420,AW00028419,Cheryl Suarez,50-59,Regular,2013-09-15,139,2,4564.0,4.0,4,26,2282.0,175.54,False
17421,AW00028420,Tracy Chapman,50-59,Regular,2013-10-13,138,2,4534.0,4.0,4,26,2267.0,174.38,False
17422,AW00028421,Monica Gonzalez,40-49,New,2013-06-12,142,1,776.0,3.0,3,0,776.0,776.0,False
17425,AW00028424,Neil Romero,40-49,New,2013-11-13,137,1,564.0,2.0,2,0,564.0,564.0,False
17426,AW00028425,Gilbert Nara,40-49,New,2013-11-01,138,1,589.0,4.0,4,0,589.0,589.0,False
17428,AW00028427,Yolanda Deng,40-49,New,2013-11-11,137,1,540.0,1.0,1,0,540.0,540.0,False
17429,AW00028428,Ebony Alvarez,40-49,New,2013-11-20,137,1,604.0,2.0,2,0,604.0,604.0,False
17432,AW00028431,Tyrone Sanz,40-49,New,2013-08-21,140,1,198.0,4.0,4,0,198.0,198.0,False
17435,AW00028434,Brian Lauer,40-49,New,2013-06-13,142,1,751.0,2.0,2,0,751.0,751.0,False
17437,AW00028436,Derrick Carlson,40-49,New,2013-10-31,138,1,618.0,4.0,4,0,618.0,618.0,False
17438,AW00028437,Mary Smith,40-49,New,2013-11-30,137,1,567.0,4.0,4,0,567.0,567.0,False
17439,AW00028438,Heidi Sanchez,40-49,New,2013-12-04,136,1,575.0,2.0,2,0,575.0,575.0,False
17444,AW00028443,Alfredo Dominguez,40-49,New,2011-08-03,165,1,3375.0,1.0,1,0,3375.0,3375.0,False
17445,AW00028444,Pedro Sai,40-49,New,2013-03-20,145,1,124.0,2.0,2,0,124.0,124.0,False
17447,AW00028446,Mayra Subram,40-49,New,2013-06-29,142,1,2398.0,3.0,3,0,2398.0,2398.0,False
17450,AW00028449,Jarred Gill,40-49,New,2011-08-05,164,1,3375.0,1.0,1,0,3375.0,3375.0,False
17459,AW00028458,Casey She,50-59,New,2011-09-08,163,1,3375.0,1.0,1,0,3375.0,3375.0,False
17461,AW00028460,Nathan Powell,60 & Above,New,2013-03-15,145,1,120.0,2.0,2,0,120.0,120.0,False
17467,AW00028466,Marco Chandra,60 & Above,New,2014-01-08,135,1,120.0,2.0,2,0,120.0,120.0,False
17471,AW00028470,Tamara Tang,60 & Above,New,2011-09-04,163,1,3400.0,1.0,1,0,3400.0,3400.0,False
17472,AW00028471,Phillip Sullivan,60 & Above,New,2011-09-21,163,1,3375.0,1.0,1,0,3375.0,3375.0,False
17473,AW00028472,Kellie Ramos,60 & Above,New,2013-06-25,142,1,750.0,2.0,2,0,750.0,750.0,False
17475,AW00028474,Terrence Nara,60 & Above,New,2013-12-06,136,1,565.0,3.0,3,0,565.0,565.0,False
17476,AW00028475,Bruce Ramos,60 & Above,New,2013-03-25,145,1,124.0,2.0,2,0,124.0,124.0,False
17477,AW00028476,Bradley Xie,60 & Above,New,2013-11-04,137,1,120.0,2.0,2,0,120.0,120.0,False
17478,AW00028477,Kenneth Tang,60 & Above,New,2013-12-04,136,1,549.0,2.0,2,0,549.0,549.0,False
17479,AW00028478,Riley Long,60 & Above,New,2011-09-10,163,1,3375.0,1.0,1,0,3375.0,3375.0,False
17480,AW00028479,Marvin Gomez,30-39,New,2013-04-21,144,1,831.0,3.0,3,0,831.0,831.0,False
17481,AW00028480,Arthur Vazquez,30-39,New,2013-05-13,143,1,742.0,1.0,1,0,742.0,742.0,False
17482,AW00028481,Kristine Moreno,40-49,New,2013-05-20,143,1,778.0,4.0,4,0,778.0,778.0,False
17483,AW00028482,Jaime She,40-49,New,2013-05-12,143,1,777.0,2.0,2,0,777.0,777.0,False
17484,AW00028483,Tara Raje,40-49,New,2013-05-22,143,1,765.0,4.0,4,0,765.0,765.0,False
17485,AW00028484,Harold Raman,40-49,New,2013-05-28,143,1,778.0,4.0,4,0,778.0,778.0,False
17486,AW00028485,Bianca Wu,40-49,New,2013-05-14,143,1,751.0,2.0,2,0,751.0,751.0,False
17487,AW00028486,Rebekah Chandra,40-49,New,2013-06-08,142,1,776.0,3.0,3,0,776.0,776.0,False
17488,AW00028487,Gerald Gill,40-49,New,2013-06-27,142,1,805.0,3.0,3,0,805.0,805.0,False
17489,AW00028488,Reginald Travers,40-49,New,2013-06-17,142,1,742.0,1.0,1,0,742.0,742.0,False
17490,AW00028489,Jeffery Zhu,60 & Above,New,2013-07-30,141,1,786.0,3.0,3,0,786.0,786.0,False
17491,AW00028490,Krista Ramos,60 & Above,New,2013-07-07,141,1,778.0,4.0,4,0,778.0,778.0,False
17492,AW00028491,Cassie Jai,50-59,New,2011-11-19,161,1,3375.0,1.0,1,0,3375.0,3375.0,False
17493,AW00028492,Bethany Tang,50-59,New,2011-11-09,161,1,3375.0,1.0,1,0,3375.0,3375.0,False
17494,AW00028493,Morgan Wilson,50-59,New,2013-07-30,141,1,814.0,6.0,6,0,814.0,814.0,False
17495,AW00028494,Ross Martinez,40-49,New,2013-07-19,141,1,751.0,2.0,2,0,751.0,751.0,False
17496,AW00028495,Catherine Morgan,50-59,New,2013-05-07,143,1,120.0,2.0,2,0,120.0,120.0,False
17498,AW00028497,Alvin Yang,50-59,New,2013-07-07,141,1,776.0,3.0,3,0,776.0,776.0,False
17500,AW00028499,Lydia Srini,50-59,New,2013-07-09,141,1,778.0,4.0,4,0,778.0,778.0,False
17501,AW00028500,Jermaine Gonzalez,50-59,New,2013-07-13,141,1,777.0,2.0,2,0,777.0,777.0,False
17502,AW00028501,Gerald Perez,60 & Above,New,2013-08-25,140,1,786.0,3.0,3,0,786.0,786.0,False
17503,AW00028502,Dominique Jordan,60 & Above,New,2013-07-31,141,1,777.0,2.0,2,0,777.0,777.0,False
17504,AW00028503,Jay Sanz,50-59,New,2013-12-11,136,1,578.0,4.0,4,0,578.0,578.0,False
17505,AW00028504,Reginald Gomez,50-59,New,2011-12-17,160,1,3375.0,1.0,1,0,3375.0,3375.0,False
17506,AW00028505,Barbara Xie,60 & Above,New,2013-08-22,140,1,827.0,3.0,3,0,827.0,827.0,False
17507,AW00028506,Ruth Schmidt,50-59,Regular,2013-10-28,138,2,3213.0,4.0,4,21,1606.5,153.0,False
17508,AW00028507,Deanna Suri,60 & Above,New,2013-08-20,140,1,777.0,2.0,2,0,777.0,777.0,False
17509,AW00028508,Jaime Romero,60 & Above,New,2013-12-11,136,1,575.0,2.0,2,0,575.0,575.0,False
17510,AW00028509,Audrey Diaz,60 & Above,New,2013-08-14,140,1,777.0,2.0,2,0,777.0,777.0,False
17511,AW00028510,Gregory Andersen,60 & Above,New,2012-01-15,159,1,2071.0,1.0,1,0,2071.0,2071.0,False
17512,AW00028511,Chase Rivera,40-49,New,2013-12-21,136,1,563.0,4.0,4,0,563.0,563.0,False
17513,AW00028512,Dwayne Alonso,40-49,New,2012-02-21,158,1,2049.0,1.0,1,0,2049.0,2049.0,False
17514,AW00028513,Molly Fernandez,40-49,New,2013-08-28,140,1,811.0,4.0,4,0,811.0,811.0,False
17516,AW00028515,Tony Lal,40-49,New,2013-12-19,136,1,565.0,3.0,3,0,565.0,565.0,False
17517,AW00028516,Vincent Lin,40-49,New,2013-12-01,137,1,563.0,3.0,3,0,563.0,563.0,False
17518,AW00028517,Troy Gonzalez,50-59,New,2013-12-28,136,1,578.0,4.0,4,0,578.0,578.0,False
17519,AW00028518,Tammy Sanchez,40-49,New,2013-07-31,141,1,750.0,2.0,2,0,750.0,750.0,False
17520,AW00028519,Jésus Ramos,50-59,New,2012-02-21,158,1,2049.0,1.0,1,0,2049.0,2049.0,False
17521,AW00028520,Susan Liang,50-59,Regular,2013-11-13,137,2,3226.0,3.0,3,20,1613.0,161.3,False
17522,AW00028521,Bradley Tang,50-59,New,2013-09-04,139,1,1164.0,3.0,3,0,1164.0,1164.0,False
17523,AW00028522,Rosa Ma,40-49,New,2013-09-25,139,1,1198.0,4.0,4,0,1198.0,1198.0,False
17524,AW00028523,Charles James,40-49,New,2013-06-16,142,1,2433.0,4.0,4,0,2433.0,2433.0,False
17525,AW00028524,Paula Gill,50-59,New,2013-06-21,142,1,2398.0,3.0,3,0,2398.0,2398.0,False
17526,AW00028525,Dominic Rodriguez,60 & Above,New,2013-12-23,136,1,575.0,2.0,2,0,575.0,575.0,False
17528,AW00028527,Dwayne Rubio,50-59,New,2013-12-21,136,1,563.0,3.0,3,0,563.0,563.0,False
17529,AW00028528,Tasha Chande,40-49,New,2013-09-23,139,1,751.0,2.0,2,0,751.0,751.0,False
17530,AW00028529,Tara Chande,50-59,New,2012-02-26,158,1,2049.0,1.0,1,0,2049.0,2049.0,False
17531,AW00028530,Gavin Powell,50-59,New,2013-11-29,137,1,589.0,4.0,4,0,589.0,589.0,False
